date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-08-10,Monday,DONG_THAP,673483,21266,15628,87756,44701,70685,45014,28338,46369,21872,39276,28352,8079,2382,5228,4392,789,30,3d30016c8950e329,https://xoso.com.vn/xsmn-10-08-2020.html,OK
2020-08-17,Monday,DONG_THAP,071083,55446,28192,66440,27271,13246,75343,53331,58296,92220,00347,54101,6878,0991,4807,4657,386,46,566878e9fec9f759,https://xoso.com.vn/xsmn-17-08-2020.html,OK
2020-08-24,Monday,DONG_THAP,003951,78865,14833,18382,45760,74296,91891,11171,43842,76979,98273,39625,8077,1203,0170,5132,609,72,2ddfc049d4658df3,https://xoso.com.vn/xsmn-24-08-2020.html,OK
2020-08-31,Monday,DONG_THAP,746410,33261,85164,16289,39342,79352,74356,51030,91966,36399,36262,86149,9119,2399,5995,6934,686,69,7ee2a954ced5d96b,https://xoso.com.vn/xsmn-31-08-2020.html,OK
2020-09-07,Monday,DONG_THAP,470786,05116,38722,80681,98773,78094,89082,54251,87714,48393,73199,89402,5049,4688,9800,3177,027,20,ab4b987758ca77d1,https://xoso.com.vn/xsmn-07-09-2020.html,OK
2020-09-14,Monday,DONG_THAP,458421,99945,01219,36397,61938,81954,54084,21229,02720,70816,23922,78628,8471,4425,9556,8335,312,47,1e7bed7cbb6be675,https://xoso.com.vn/xsmn-14-09-2020.html,OK
2020-09-21,Monday,DONG_THAP,228279,32633,84583,18511,47439,72316,23123,09892,18082,82350,89296,78372,5096,4704,5344,4159,528,65,1af314665376d1c2,https://xoso.com.vn/xsmn-21-09-2020.html,OK
2020-09-28,Monday,DONG_THAP,827364,71297,32636,04148,07079,10848,23835,74370,53136,82398,74896,07772,6014,6660,1210,2842,547,43,abd25f6d47f2e65b,https://xoso.com.vn/xsmn-28-09-2020.html,OK
2020-10-05,Monday,DONG_THAP,522282,20281,75315,21494,49812,94165,75406,54127,16267,79558,97677,70565,4319,1405,9889,0975,901,07,2d28f6eb2456de55,https://xoso.com.vn/xsmn-05-10-2020.html,OK
2020-10-12,Monday,DONG_THAP,338702,53640,26626,93327,31524,56187,43810,72002,72016,12644,53302,71883,2015,9690,3649,3206,142,64,f0d748831a4588fb,https://xoso.com.vn/xsmn-12-10-2020.html,OK
2020-10-19,Monday,DONG_THAP,753846,57855,26383,72853,42781,36622,54758,88346,31338,94006,97120,21236,7579,7754,8935,2041,931,29,1a2ba8bc74953c5d,https://xoso.com.vn/xsmn-19-10-2020.html,OK
2020-10-26,Monday,DONG_THAP,553968,70440,47212,56698,51317,47327,58200,99220,31657,74801,84931,33593,1626,4089,0874,4544,192,60,50ecfb8666936f27,https://xoso.com.vn/xsmn-26-10-2020.html,OK
2020-11-02,Monday,DONG_THAP,898040,24510,73263,60351,89024,41654,71038,66880,87775,80724,14776,79806,9447,8857,9187,6954,803,02,69b5af7fb224784e,https://xoso.com.vn/xsmn-02-11-2020.html,OK
2020-11-09,Monday,DONG_THAP,638714,78981,47541,01439,36036,61515,35767,06917,06549,91033,79555,87907,7201,5279,3013,5005,779,51,c5be73465aae3fc7,https://xoso.com.vn/xsmn-09-11-2020.html,OK
2020-11-16,Monday,DONG_THAP,016358,26832,33101,34732,69438,73614,60295,37246,55824,27453,48466,77522,2494,0991,9677,7810,690,33,187f4699e8b329ce,https://xoso.com.vn/xsmn-16-11-2020.html,OK
2020-11-23,Monday,DONG_THAP,602235,91953,51274,07238,71742,52155,21451,97142,63785,14589,43145,65178,3870,5868,8783,3366,622,74,95dcba121cf4b3cd,https://xoso.com.vn/xsmn-23-11-2020.html,OK
2020-11-30,Monday,DONG_THAP,577035,26866,61176,55916,32883,18467,12806,43818,68407,21429,74663,63557,0748,7754,4992,7215,452,08,5e32517a23c78e4b,https://xoso.com.vn/xsmn-30-11-2020.html,OK
2020-12-07,Monday,DONG_THAP,757684,22258,85779,43802,55314,65620,14782,04518,41975,50639,79143,55602,4428,9727,3118,3461,940,23,d7a25adcc245a15d,https://xoso.com.vn/xsmn-07-12-2020.html,OK
2020-12-14,Monday,DONG_THAP,819479,40994,37884,61782,02169,98974,00368,01128,06749,37839,22634,93796,6277,6594,9760,0562,210,78,6db22dd22d27922c,https://xoso.com.vn/xsmn-14-12-2020.html,OK
2020-12-21,Monday,DONG_THAP,696867,80180,09309,16220,88380,54485,64084,92915,27217,89372,73461,49270,4726,8391,9479,7094,859,11,a89e50bec4eeef8e,https://xoso.com.vn/xsmn-21-12-2020.html,OK
2020-12-28,Monday,DONG_THAP,380085,03424,26267,03040,76193,55154,60017,83756,58871,09184,31920,21065,2912,3477,1830,7699,459,95,5ef0c1fa5893b23e,https://xoso.com.vn/xsmn-28-12-2020.html,OK
2021-01-04,Monday,DONG_THAP,244959,74349,62069,90104,74861,46790,23150,67045,87984,14232,21700,14255,9583,8781,2462,3583,867,82,246f68c6e0320c9b,https://xoso.com.vn/xsmn-04-01-2021.html,OK
2021-01-11,Monday,DONG_THAP,761778,11583,13737,63158,27477,28439,10502,73035,59943,73892,09694,27413,9456,1878,2175,6007,107,39,bd9ea5d8c99da0fc,https://xoso.com.vn/xsmn-11-01-2021.html,OK
2021-01-18,Monday,DONG_THAP,301747,64825,30247,33689,90896,93471,32355,35285,44604,10854,77308,15375,5346,3754,5055,2629,264,69,ea44a8dc984dfa74,https://xoso.com.vn/xsmn-18-01-2021.html,OK
2021-01-25,Monday,DONG_THAP,468826,98540,29909,21068,65729,99600,81563,48356,90769,04651,70417,05215,2321,0096,7362,1287,072,55,b2c3ede9904bd1e5,https://xoso.com.vn/xsmn-25-01-2021.html,OK
2021-02-01,Monday,DONG_THAP,907310,17936,60065,49659,00482,07608,90730,26285,22321,67086,08527,54512,0909,1144,6902,8916,243,00,cc2465f1f0be5624,https://xoso.com.vn/xsmn-01-02-2021.html,OK
2021-02-08,Monday,DONG_THAP,998163,57984,77108,80629,02679,98606,85712,45604,43265,39487,74998,60607,7685,6705,2147,5157,577,58,e04e0c6026a004c0,https://xoso.com.vn/xsmn-08-02-2021.html,OK
2021-02-15,Monday,DONG_THAP,356099,40875,88943,93018,93935,05337,21758,19208,54088,04891,43713,15148,8516,1432,4147,3761,870,72,69e4f03106963cfb,https://xoso.com.vn/xsmn-15-02-2021.html,OK
2021-02-22,Monday,DONG_THAP,186258,66436,15208,86623,73856,44200,45617,69510,49190,26906,37203,58399,5691,2746,1614,7294,510,64,391953887e52297f,https://xoso.com.vn/xsmn-22-02-2021.html,OK
2021-03-01,Monday,DONG_THAP,108125,22261,36660,46249,99369,97045,83876,65230,26916,41820,27520,00255,8362,3174,5110,0704,800,59,e7cd57b61195f9c3,https://xoso.com.vn/xsmn-01-03-2021.html,OK
2021-03-08,Monday,DONG_THAP,748658,85819,77726,07086,92662,18338,16733,48930,76913,55158,52092,68887,6171,2468,0320,7291,178,78,b24b58938a46aae9,https://xoso.com.vn/xsmn-08-03-2021.html,OK
2021-03-15,Monday,DONG_THAP,885882,22555,62050,84806,73684,58275,56749,70820,46819,97816,80370,19341,6311,1051,0339,4765,983,79,e1be2d6b9951c99c,https://xoso.com.vn/xsmn-15-03-2021.html,OK
2021-03-22,Monday,DONG_THAP,280903,55524,24132,38406,05105,84144,95034,52029,05584,46874,34818,56606,8554,6707,0892,6332,330,34,0b5e7c74ac33ea44,https://xoso.com.vn/xsmn-22-03-2021.html,OK
2021-03-29,Monday,DONG_THAP,430404,23391,08694,95432,57704,86014,89440,06952,16676,90852,47612,65767,8906,0313,3629,7488,680,28,7d1e5cb5b0ef808e,https://xoso.com.vn/xsmn-29-03-2021.html,OK
2021-04-05,Monday,DONG_THAP,830718,85139,93571,60946,49110,21821,94784,13557,39044,56711,40606,55882,3030,1395,9674,4304,428,65,06e009a8c267df89,https://xoso.com.vn/xsmn-05-04-2021.html,OK
2021-04-12,Monday,DONG_THAP,950928,24865,14986,78996,20553,84755,51752,41441,24757,85313,55127,93910,7332,5180,9550,3247,182,44,f1c8fbe33ac90e4a,https://xoso.com.vn/xsmn-12-04-2021.html,OK
2021-04-19,Monday,DONG_THAP,180944,26275,12968,35502,03943,59719,44568,31528,68354,95463,87746,42495,2225,8337,9874,8682,514,68,6fb96148fe10770e,https://xoso.com.vn/xsmn-19-04-2021.html,OK
2021-04-26,Monday,DONG_THAP,288261,25145,98023,08669,11784,08609,80213,80446,32516,62569,93249,22623,7212,7904,0287,4502,536,12,2fbe65832b960f64,https://xoso.com.vn/xsmn-26-04-2021.html,OK
2021-05-03,Monday,DONG_THAP,153732,96578,52763,23282,26143,17609,87345,94637,42328,90375,07896,79884,7533,8492,8125,9296,924,81,425b7b12dfc8f349,https://xoso.com.vn/xsmn-03-05-2021.html,OK
2021-05-10,Monday,DONG_THAP,983510,38530,72304,09405,41364,63781,35947,44930,19864,63958,19682,34340,6388,9157,5611,4755,372,14,61e471e07b2e0f7f,https://xoso.com.vn/xsmn-10-05-2021.html,OK
