date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-08-06,Thursday,TAY_NINH,376637,81882,18188,46224,93837,41124,16411,64620,30561,18631,08398,75691,7797,3276,1459,8104,127,94,30248bb6354a92ed,https://xoso.com.vn/xsmn-06-08-2020.html,OK
2020-08-13,Thursday,TAY_NINH,194034,65034,28876,14731,17083,06638,18515,07995,71910,34896,16780,86677,6745,2226,7174,5366,486,08,75a86c63e02caf8c,https://xoso.com.vn/xsmn-13-08-2020.html,OK
2020-08-20,Thursday,TAY_NINH,430961,25132,14941,49943,60971,84552,35419,69317,46251,19333,43698,13561,4738,7240,4620,5268,460,04,ec67b50440667c46,https://xoso.com.vn/xsmn-20-08-2020.html,OK
2020-08-27,Thursday,TAY_NINH,807743,71659,35737,61087,73969,39075,01700,64207,01323,36931,81126,46079,4861,1199,3504,5741,717,09,6a4e184cfc2d4ef9,https://xoso.com.vn/xsmn-27-08-2020.html,OK
2020-09-03,Thursday,TAY_NINH,900354,42061,69408,36682,62914,78110,32410,65838,96242,14617,84713,55322,7994,6479,8874,4813,289,65,1215107b5416ec34,https://xoso.com.vn/xsmn-03-09-2020.html,OK
2020-09-10,Thursday,TAY_NINH,635728,46129,99077,92130,29038,30883,76860,69349,02546,04295,42057,29254,5114,6341,6767,9893,048,08,6d81beed73348e7a,https://xoso.com.vn/xsmn-10-09-2020.html,OK
2020-09-17,Thursday,TAY_NINH,508433,33590,43908,05308,92983,30304,39370,69555,77500,27330,66779,62032,0921,5060,3829,6906,116,18,b6609cb140629179,https://xoso.com.vn/xsmn-17-09-2020.html,OK
2020-09-24,Thursday,TAY_NINH,438912,55687,97020,43408,21975,28047,43808,17900,82473,08025,35825,51758,1293,5313,4486,0491,940,58,35cc11160e4e55dc,https://xoso.com.vn/xsmn-24-09-2020.html,OK
2020-10-01,Thursday,TAY_NINH,000757,13545,74580,66233,45338,91615,62511,01490,99860,57238,75496,76617,6876,7296,1247,6064,600,96,a60549310368d1b7,https://xoso.com.vn/xsmn-01-10-2020.html,OK
2020-10-08,Thursday,TAY_NINH,453006,44827,69160,11307,33588,74285,69187,91133,66756,57394,70103,49442,5076,4314,3304,6799,706,63,9fff2e49c51ccab6,https://xoso.com.vn/xsmn-08-10-2020.html,OK
2020-10-15,Thursday,TAY_NINH,029682,43751,17969,76515,19701,53252,35778,22237,33386,24160,73909,21240,8485,5504,8108,7412,602,88,b8dea20b2a885955,https://xoso.com.vn/xsmn-15-10-2020.html,OK
2020-10-22,Thursday,TAY_NINH,702792,15264,09991,95994,87902,97063,03902,08699,73453,07033,72551,47074,7582,2513,7859,7146,570,73,d24f93e7acc9b425,https://xoso.com.vn/xsmn-22-10-2020.html,OK
2020-10-29,Thursday,TAY_NINH,754859,25131,58486,83653,52839,32615,92912,33303,56570,99197,44420,48029,2984,0999,3363,9416,225,01,59d75959c99a0c17,https://xoso.com.vn/xsmn-29-10-2020.html,OK
2020-11-05,Thursday,TAY_NINH,220121,75324,12999,78754,13979,90097,86000,56273,73383,74138,28015,92321,8593,8006,2753,3348,380,58,deb13ac77a197da0,https://xoso.com.vn/xsmn-05-11-2020.html,OK
2020-11-12,Thursday,TAY_NINH,268317,65449,95955,20391,00064,37662,04634,66602,32538,39033,43814,49936,2302,1964,2261,3475,538,93,94a2f69a144f37dd,https://xoso.com.vn/xsmn-12-11-2020.html,OK
2020-11-19,Thursday,TAY_NINH,768436,64692,66616,39827,38239,36568,94157,67907,31038,59176,62242,24553,7866,7872,6831,8017,812,39,576e160d6f3fb105,https://xoso.com.vn/xsmn-19-11-2020.html,OK
2020-11-26,Thursday,TAY_NINH,663755,28825,45340,35826,25016,32083,63663,35031,49704,41452,12951,74840,9715,8457,0282,3171,337,08,313726360d60bde8,https://xoso.com.vn/xsmn-26-11-2020.html,OK
2020-12-03,Thursday,TAY_NINH,546922,27537,40995,33251,82463,08429,08343,57300,81618,66523,18123,18242,9984,3045,9485,3570,540,91,9e4b67b21ff7fc9c,https://xoso.com.vn/xsmn-03-12-2020.html,OK
2020-12-10,Thursday,TAY_NINH,100435,56452,74587,84036,59380,05708,52243,79021,21783,89805,60018,25143,5894,0808,9434,5630,902,70,d7a7fa7334a0900c,https://xoso.com.vn/xsmn-10-12-2020.html,OK
2020-12-17,Thursday,TAY_NINH,747987,30601,85101,17076,48524,08109,64167,81579,14581,32837,49451,94825,5785,6515,9302,8273,472,48,45aaadd32416c4b1,https://xoso.com.vn/xsmn-17-12-2020.html,OK
2020-12-24,Thursday,TAY_NINH,870249,70174,17328,81201,10322,54970,42792,23951,47459,05427,37859,99474,8844,9698,8754,0515,654,21,53ebaa764a21cafc,https://xoso.com.vn/xsmn-24-12-2020.html,OK
2020-12-31,Thursday,TAY_NINH,281831,49907,36663,74099,05998,44841,87934,95452,19220,90315,43442,87443,2299,1161,2788,4295,415,25,95e035ca3d562020,https://xoso.com.vn/xsmn-31-12-2020.html,OK
2021-01-07,Thursday,TAY_NINH,047517,82159,91718,98093,04848,93173,33124,87370,61949,94676,18772,16698,2428,2906,2948,3952,352,79,9f4fa829009751d0,https://xoso.com.vn/xsmn-07-01-2021.html,OK
2021-01-14,Thursday,TAY_NINH,060206,56349,72841,13225,65351,31696,89759,59705,85599,80280,00688,55357,4613,1026,2681,1732,649,75,be2603bdb2affb3b,https://xoso.com.vn/xsmn-14-01-2021.html,OK
2021-01-21,Thursday,TAY_NINH,140515,64526,90075,53491,00084,42258,70490,68001,99919,43052,34033,43822,5757,9351,0190,8860,143,37,58dbbcc51dae2bc7,https://xoso.com.vn/xsmn-21-01-2021.html,OK
2021-01-28,Thursday,TAY_NINH,684009,74838,49812,74552,88000,99223,70622,84315,91663,40103,83975,69223,3128,2291,0746,9692,003,60,2d83cc219a75d47e,https://xoso.com.vn/xsmn-28-01-2021.html,OK
