date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-11-26,Thursday,BINH_THUAN,800244,49342,67946,22926,36972,75669,95104,85217,84170,17927,37775,07216,5487,8703,6879,0814,279,65,f64d95102b32d13c,https://xoso.com.vn/xsmn-26-11-2020.html,OK
2020-12-03,Thursday,BINH_THUAN,536804,22855,83651,46294,26217,54187,63865,43458,61557,74788,48034,84144,1666,5784,5895,8314,422,71,d442ec76eff59ec6,https://xoso.com.vn/xsmn-03-12-2020.html,OK
2020-12-10,Thursday,BINH_THUAN,167111,14837,83879,14266,63050,09630,95560,56672,89764,18192,81638,92002,7382,1020,7770,0167,475,16,22ab4e6a628ce0a0,https://xoso.com.vn/xsmn-10-12-2020.html,OK
2020-12-17,Thursday,BINH_THUAN,613411,58522,96878,76770,76459,37698,57049,32526,26992,57103,26748,87994,4263,6983,6132,9046,819,87,c90c4de07d2d0d9a,https://xoso.com.vn/xsmn-17-12-2020.html,OK
2020-12-24,Thursday,BINH_THUAN,107174,46416,80905,26479,00449,07387,76999,65722,91326,10266,75259,44440,6577,5159,0828,2095,063,39,4ebe907a9b3128e9,https://xoso.com.vn/xsmn-24-12-2020.html,OK
2020-12-31,Thursday,BINH_THUAN,184618,08137,01640,85056,87215,65828,90200,15459,28849,06071,44962,72201,4164,2773,1181,8686,141,73,6f23d0fc72518711,https://xoso.com.vn/xsmn-31-12-2020.html,OK
2021-01-07,Thursday,BINH_THUAN,547067,19605,15270,91983,11426,26668,00582,11081,88908,72752,40509,75878,1174,1511,7546,8604,542,37,d5a0fabcc5edf48d,https://xoso.com.vn/xsmn-07-01-2021.html,OK
2021-01-14,Thursday,BINH_THUAN,279246,28749,24725,63025,77287,84519,71645,72984,30876,59400,23476,67382,2075,1602,1492,1300,172,21,adb642f7ab52b2cb,https://xoso.com.vn/xsmn-14-01-2021.html,OK
2021-01-21,Thursday,BINH_THUAN,078424,25519,43569,61363,52013,25098,67033,43780,57451,00076,53263,28617,1054,0587,8750,0323,897,92,ef080415d5cb8406,https://xoso.com.vn/xsmn-21-01-2021.html,OK
2021-01-28,Thursday,BINH_THUAN,087866,99850,35416,31841,41511,16367,05730,07676,21310,64561,62097,33257,2474,4764,2407,5239,382,73,fc3acfcc19075a7e,https://xoso.com.vn/xsmn-28-01-2021.html,OK
2021-02-04,Thursday,BINH_THUAN,115548,94736,24585,57193,58313,44111,56039,13481,34864,34192,14884,35307,0257,8319,2029,0509,250,98,1c93f03b969024d1,https://xoso.com.vn/xsmn-04-02-2021.html,OK
2021-02-11,Thursday,BINH_THUAN,821132,61396,35796,66482,57151,23357,05673,32821,39742,72676,61561,61358,9885,9595,8081,0291,362,36,55d851c9d0a28905,https://xoso.com.vn/xsmn-11-02-2021.html,OK
2021-02-18,Thursday,BINH_THUAN,631152,74709,29546,52963,73526,86460,03118,77225,76036,58833,54127,80371,4939,7809,1574,9641,800,63,3497908d959992ab,https://xoso.com.vn/xsmn-18-02-2021.html,OK
2021-02-25,Thursday,BINH_THUAN,622893,65620,33806,75235,17265,73570,47098,37294,67190,97532,44748,39109,3513,6570,4160,6155,251,45,943fa48c377cfb9c,https://xoso.com.vn/xsmn-25-02-2021.html,OK
2021-03-04,Thursday,BINH_THUAN,227843,51582,08834,26860,00817,11783,00059,21468,01723,47100,80760,21684,0457,5917,9035,0403,017,18,083e22e075c2d90f,https://xoso.com.vn/xsmn-04-03-2021.html,OK
2021-03-11,Thursday,BINH_THUAN,155919,02860,35473,83310,78214,81561,60884,79244,37817,24345,86888,86278,8386,7034,4504,6739,687,56,de21a09e4fff58de,https://xoso.com.vn/xsmn-11-03-2021.html,OK
2021-03-18,Thursday,BINH_THUAN,574673,75459,68089,88043,34835,37637,78829,16620,73676,40035,12756,81932,4251,1128,9844,0449,337,73,d16d2c0b533c85d1,https://xoso.com.vn/xsmn-18-03-2021.html,OK
2021-03-25,Thursday,BINH_THUAN,504917,77729,07165,62261,02572,25033,27383,50227,23603,51570,39073,86606,6764,6380,4042,3907,643,09,8df5b253b5df7e97,https://xoso.com.vn/xsmn-25-03-2021.html,OK
2021-04-01,Thursday,BINH_THUAN,053398,55634,32676,66388,06185,07848,67176,99391,85186,66006,02056,76364,1548,3267,5776,5692,405,56,577631a6aed0e1c5,https://xoso.com.vn/xsmn-01-04-2021.html,OK
2021-04-08,Thursday,BINH_THUAN,777705,22822,38990,17152,96573,27507,18216,60014,62774,82875,94843,33077,5951,2115,5279,1791,195,94,80cf79866dda7343,https://xoso.com.vn/xsmn-08-04-2021.html,OK
2021-04-15,Thursday,BINH_THUAN,752890,19088,48645,20003,80804,45189,18950,34133,07219,41932,84628,90365,8015,6644,4256,9185,877,74,c3ea3cf44b025d05,https://xoso.com.vn/xsmn-15-04-2021.html,OK
