date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-08-07,Friday,TRA_VINH,185111,83675,97325,90879,06565,04825,42250,84118,16680,32210,63247,65504,5368,4016,9734,0850,653,54,3d2bc8f8487a2d7b,https://xoso.com.vn/xsmn-07-08-2020.html,OK
2020-08-14,Friday,TRA_VINH,253197,34796,78524,46723,38137,82537,84290,40802,40210,37473,96119,84812,7896,5987,2575,4052,148,87,8e6de1d802073a55,https://xoso.com.vn/xsmn-14-08-2020.html,OK
2020-08-21,Friday,TRA_VINH,725890,99859,25428,06787,01483,17171,09212,57283,72441,73481,00443,12698,1453,8571,1595,0295,448,74,a17ca533c62d3711,https://xoso.com.vn/xsmn-21-08-2020.html,OK
2020-08-28,Friday,TRA_VINH,337435,23126,12285,02772,35552,17381,40265,88168,28574,22369,96923,49123,4401,2112,5823,5317,266,62,e98510795e5a6ab1,https://xoso.com.vn/xsmn-28-08-2020.html,OK
2020-09-04,Friday,TRA_VINH,645367,82605,76259,08874,16276,68309,32131,47146,01276,07776,65947,91284,3388,5714,0687,5503,604,28,3e4f00318b673032,https://xoso.com.vn/xsmn-04-09-2020.html,OK
2020-09-11,Friday,TRA_VINH,074903,97608,66086,87870,90194,42324,41988,21559,39294,19896,66986,45877,3858,1233,1294,6264,833,11,0147af4f11f271ec,https://xoso.com.vn/xsmn-11-09-2020.html,OK
2020-09-18,Friday,TRA_VINH,579686,95819,99711,61157,66008,69046,63094,03258,47071,37463,08270,98580,5026,7374,9954,7516,923,02,e51ced97ed81c638,https://xoso.com.vn/xsmn-18-09-2020.html,OK
2020-09-25,Friday,TRA_VINH,711842,82049,31890,95421,48542,11114,17348,60639,49181,60540,96568,91267,8367,9193,0155,0553,958,59,ee67a19a0446e0d8,https://xoso.com.vn/xsmn-25-09-2020.html,OK
2020-10-02,Friday,TRA_VINH,261621,20283,05692,23480,48699,78704,79537,40897,06183,47928,58375,16749,9360,7983,4135,4628,498,89,ad6a28fa8290f1d6,https://xoso.com.vn/xsmn-02-10-2020.html,OK
2020-10-09,Friday,TRA_VINH,114560,79825,61547,56401,19431,05788,93747,29718,92597,07843,91971,29936,0191,6479,7302,0464,891,65,55a52212dda6019c,https://xoso.com.vn/xsmn-09-10-2020.html,OK
2020-10-16,Friday,TRA_VINH,830889,75147,15317,77883,70081,22135,72864,03525,48741,43804,26009,24201,0075,6210,9769,4754,997,57,e5a42d0cfd576c65,https://xoso.com.vn/xsmn-16-10-2020.html,OK
2020-10-23,Friday,TRA_VINH,562446,37811,28258,46373,99916,71938,96000,12597,25401,97397,63044,99950,7342,3366,4819,6698,791,12,b93e92372dcd9945,https://xoso.com.vn/xsmn-23-10-2020.html,OK
2020-10-30,Friday,TRA_VINH,062743,37910,99367,30538,17821,90407,36332,85484,74630,79356,30474,83737,3214,5973,1879,8792,943,57,cd701afdaf6c77f1,https://xoso.com.vn/xsmn-30-10-2020.html,OK
2020-11-06,Friday,TRA_VINH,844463,98940,94049,46732,10518,98102,33664,51896,68627,43604,03326,41764,9182,6114,4146,0445,361,97,2c5f38375ed6a84e,https://xoso.com.vn/xsmn-06-11-2020.html,OK
2020-11-13,Friday,TRA_VINH,666115,90962,92926,84106,27746,16765,65672,29743,26913,84707,80772,54763,5363,6483,1175,8095,084,91,06449bf59f62674b,https://xoso.com.vn/xsmn-13-11-2020.html,OK
2020-11-20,Friday,TRA_VINH,358536,43401,42772,10805,02537,30959,13977,93970,29149,71580,53687,78076,1726,3408,7448,6800,706,48,064be2e7d6bae492,https://xoso.com.vn/xsmn-20-11-2020.html,OK
2020-11-27,Friday,TRA_VINH,084831,07401,82324,51250,68525,60773,92706,62454,66745,31097,24306,73756,2301,4137,3664,4430,814,45,5f274c6a5fa7d860,https://xoso.com.vn/xsmn-27-11-2020.html,OK
2020-12-04,Friday,TRA_VINH,503261,02342,45767,04945,59361,72213,66224,94569,30157,26964,68871,08248,5688,7441,1705,1426,221,31,0c0adba808157a6e,https://xoso.com.vn/xsmn-04-12-2020.html,OK
2020-12-11,Friday,TRA_VINH,352503,24149,23777,93362,68264,68403,36366,85255,43284,29319,99390,18548,4654,3535,8313,0408,248,97,469986a33d675b6e,https://xoso.com.vn/xsmn-11-12-2020.html,OK
2020-12-18,Friday,TRA_VINH,052805,02975,46868,17483,70446,06042,96880,45286,62128,65589,54164,83526,6806,1070,3150,3690,925,58,7e73cb6b003d126d,https://xoso.com.vn/xsmn-18-12-2020.html,OK
2020-12-25,Friday,TRA_VINH,203884,86666,66201,22425,14628,32582,32052,29456,59358,43793,05722,93957,8528,6254,0164,5095,429,03,e693681b6b3ce2c2,https://xoso.com.vn/xsmn-25-12-2020.html,OK
2021-01-01,Friday,TRA_VINH,017444,16504,10979,52507,33321,36098,52645,83100,22666,13793,48132,27808,0128,0012,0912,8126,862,00,857de902b14422ba,https://xoso.com.vn/xsmn-01-01-2021.html,OK
2021-01-08,Friday,TRA_VINH,559616,55139,94411,61690,24666,55300,30923,40485,14652,45643,10363,68733,3164,9168,3311,7063,521,54,db166c95f3b0c8b3,https://xoso.com.vn/xsmn-08-01-2021.html,OK
