date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-10-15,Thursday,AN_GIANG,167462,70748,23480,42786,83129,72224,39379,99459,34242,19356,90086,88018,9537,7650,7502,7757,360,24,56c719eca9e3ed44,https://xoso.com.vn/xsmn-15-10-2020.html,OK
2020-10-22,Thursday,AN_GIANG,957643,83281,94693,88861,19489,46308,42981,95413,24302,54600,32648,23244,2474,2806,5730,8647,537,96,598780173d755117,https://xoso.com.vn/xsmn-22-10-2020.html,OK
2020-10-29,Thursday,AN_GIANG,123007,25958,25787,66572,93665,10493,42697,65384,66661,65019,73563,32188,2781,3626,8823,7105,107,04,9eb4a0cdbc26659e,https://xoso.com.vn/xsmn-29-10-2020.html,OK
2020-11-05,Thursday,AN_GIANG,931774,96757,91952,65761,99380,46547,49244,80462,51644,27390,19635,03672,8614,5036,1619,6519,889,31,41e7cf533ba57bae,https://xoso.com.vn/xsmn-05-11-2020.html,OK
2020-11-12,Thursday,AN_GIANG,697174,84037,67013,64602,82390,64859,67385,15170,24034,06016,89942,49768,6539,9868,7713,3746,663,80,b8efe679e1e492d0,https://xoso.com.vn/xsmn-12-11-2020.html,OK
2020-11-19,Thursday,AN_GIANG,986200,29547,36340,52069,53871,62190,04315,82672,51240,93801,08868,96752,8514,2541,8479,6230,269,12,75e405f00e3a04d6,https://xoso.com.vn/xsmn-19-11-2020.html,OK
2020-11-26,Thursday,AN_GIANG,812852,03135,66667,83501,00593,97474,51300,77107,65795,34906,32270,41914,4303,8333,6990,2548,643,29,a779da71f29b40db,https://xoso.com.vn/xsmn-26-11-2020.html,OK
2020-12-03,Thursday,AN_GIANG,497076,69080,29154,71951,74422,02749,11705,69174,87564,05029,45651,15792,9023,0422,8991,3898,846,49,335481026087ac1c,https://xoso.com.vn/xsmn-03-12-2020.html,OK
2020-12-10,Thursday,AN_GIANG,539005,24262,27497,35496,30845,77581,32377,66298,66827,15064,63070,75129,0534,0112,6038,0482,832,87,87328c7e49cc1d90,https://xoso.com.vn/xsmn-10-12-2020.html,OK
2020-12-17,Thursday,AN_GIANG,221577,59020,03545,69478,57866,81390,19849,35362,66967,27184,68681,49766,8730,8326,4728,6614,954,08,b8467743fa1daf31,https://xoso.com.vn/xsmn-17-12-2020.html,OK
2020-12-24,Thursday,AN_GIANG,156018,26850,41410,82697,93686,27939,36296,98268,74236,87306,72681,33706,6816,2240,6276,9976,376,61,47d70eb7f95dcf73,https://xoso.com.vn/xsmn-24-12-2020.html,OK
2020-12-31,Thursday,AN_GIANG,760688,42246,89067,94142,10708,51221,47340,66352,62852,58289,92781,93524,2127,1904,5547,3574,617,22,241ecbb9eae252b1,https://xoso.com.vn/xsmn-31-12-2020.html,OK
2021-01-07,Thursday,AN_GIANG,317626,71738,48150,05229,62919,82620,31825,33795,20495,25450,77094,94621,5516,0442,7383,3008,981,11,1567a153f8906e4f,https://xoso.com.vn/xsmn-07-01-2021.html,OK
2021-01-14,Thursday,AN_GIANG,351685,85049,98516,37382,40591,03955,49370,05426,57487,07814,28935,75708,0243,6115,6031,8129,841,04,299b8896cd9bcd2b,https://xoso.com.vn/xsmn-14-01-2021.html,OK
2021-01-21,Thursday,AN_GIANG,191318,02017,70141,48480,72812,31305,06238,47810,10153,93370,26031,72290,6575,1880,5167,6732,814,24,3dd3918fdb2fe521,https://xoso.com.vn/xsmn-21-01-2021.html,OK
2021-01-28,Thursday,AN_GIANG,615136,30374,75157,31351,05473,40002,23616,69267,85282,23670,60026,92256,9614,1203,5435,0815,955,99,1925ece6b5500994,https://xoso.com.vn/xsmn-28-01-2021.html,OK
2021-02-04,Thursday,AN_GIANG,374425,35008,23536,26569,86833,90582,71151,82057,27754,11412,63323,60689,1328,7666,0679,5091,648,07,01221d92ed1dafbc,https://xoso.com.vn/xsmn-04-02-2021.html,OK
2021-02-11,Thursday,AN_GIANG,054202,89609,05850,87511,29229,37169,32444,32374,28725,45571,61233,85552,1467,2226,9194,4571,945,11,c7ea077195b3d1da,https://xoso.com.vn/xsmn-11-02-2021.html,OK
2021-02-18,Thursday,AN_GIANG,660825,96072,49511,50752,06206,91793,05036,09708,06854,08299,55286,00908,0245,2531,2947,0866,170,99,829ee1ef25f766e6,https://xoso.com.vn/xsmn-18-02-2021.html,OK
2021-02-25,Thursday,AN_GIANG,889627,63576,60268,11560,44163,04662,03583,49161,22604,31531,62023,04112,2306,7740,8113,8582,953,86,6e4fa73cb3cbb9f5,https://xoso.com.vn/xsmn-25-02-2021.html,OK
2021-03-04,Thursday,AN_GIANG,215008,87722,39750,44461,16365,37688,22523,66567,83249,43085,41385,56607,8421,8629,8830,9872,318,33,70fe5b48e1b24a41,https://xoso.com.vn/xsmn-04-03-2021.html,OK
2021-03-11,Thursday,AN_GIANG,513271,37692,25523,81507,39743,92937,32328,75759,55840,44679,82364,02817,5765,7614,3716,5778,936,04,cc7938952d074847,https://xoso.com.vn/xsmn-11-03-2021.html,OK
2021-03-18,Thursday,AN_GIANG,707018,54311,41652,01202,78423,53677,58657,75149,51452,24755,26234,63484,6262,9036,1564,7961,719,65,f0b6355e498edfb8,https://xoso.com.vn/xsmn-18-03-2021.html,OK
2021-03-25,Thursday,AN_GIANG,010242,49679,01433,91223,28079,01433,66644,10904,46868,17632,80532,17089,6065,4765,7697,4212,139,93,fdeb306c2907bac4,https://xoso.com.vn/xsmn-25-03-2021.html,OK
2021-04-01,Thursday,AN_GIANG,523071,04152,88846,05031,55863,46545,13781,07139,56208,81051,08181,84667,5964,7770,6248,3576,694,86,b60674d93331d089,https://xoso.com.vn/xsmn-01-04-2021.html,OK
2021-04-08,Thursday,AN_GIANG,657739,41553,24061,58553,15723,57852,62404,34542,66602,65869,74052,34481,0270,5112,1214,7396,262,82,7600911a9d4318b0,https://xoso.com.vn/xsmn-08-04-2021.html,OK
2021-04-15,Thursday,AN_GIANG,996821,95321,76291,73272,48446,59386,00066,28945,81386,82659,46091,01275,2175,0803,3166,0397,782,29,6a97a290b271b058,https://xoso.com.vn/xsmn-15-04-2021.html,OK
2021-04-22,Thursday,AN_GIANG,525753,60099,25825,95465,35728,96280,89157,66201,88160,21327,20564,91058,6319,5590,9919,2053,547,73,9ac146484918bb65,https://xoso.com.vn/xsmn-22-04-2021.html,OK
2021-04-29,Thursday,AN_GIANG,595973,32704,86655,48271,05368,74548,29998,27496,38194,33765,71738,74860,8860,8877,0960,1641,467,32,36cc77c35098cf1e,https://xoso.com.vn/xsmn-29-04-2021.html,OK
2021-05-06,Thursday,AN_GIANG,836339,91663,87066,03299,13389,50132,86189,28491,82102,61014,58333,09121,3267,8169,3254,2080,685,16,fd5bb4e6a3c5c9b8,https://xoso.com.vn/xsmn-06-05-2021.html,OK
2021-05-13,Thursday,AN_GIANG,769537,80872,01423,97505,78361,67860,06147,09976,61881,87548,62607,33119,0269,5173,3495,2623,963,33,6dc75d6d170ffdfc,https://xoso.com.vn/xsmn-13-05-2021.html,OK
2021-05-20,Thursday,AN_GIANG,202976,09946,88943,32219,60894,42969,60849,38308,96864,55090,43172,40377,5678,6508,8434,9530,905,01,81ef8d418c7b34cd,https://xoso.com.vn/xsmn-20-05-2021.html,OK
2021-05-27,Thursday,AN_GIANG,945895,13835,51402,91671,77276,38701,20381,09794,86479,61387,57981,22578,6857,0506,4394,2047,623,30,75798bc823933b7d,https://xoso.com.vn/xsmn-27-05-2021.html,OK
2021-06-03,Thursday,AN_GIANG,773465,61724,82760,44703,88546,87854,13271,67464,55534,53554,89202,79442,1528,6956,5482,3333,147,34,5d86c22958725ff1,https://xoso.com.vn/xsmn-03-06-2021.html,OK
2021-06-10,Thursday,AN_GIANG,057078,80364,21897,74899,23763,13738,10198,40993,26683,33053,44691,38713,6751,5319,0102,9467,864,62,d555a7ee65b9fc0e,https://xoso.com.vn/xsmn-10-06-2021.html,OK
2021-06-17,Thursday,AN_GIANG,730894,10547,69640,40474,04620,82172,48800,81820,40776,98428,22311,66461,9797,2471,7135,9436,062,09,fe490ba6d7ed1a02,https://xoso.com.vn/xsmn-17-06-2021.html,OK
2021-06-24,Thursday,AN_GIANG,724638,62503,33084,40408,78073,60505,55934,68959,96715,56087,07028,09100,9248,6879,8278,5102,202,68,f0604ed2d7bd1900,https://xoso.com.vn/xsmn-24-06-2021.html,OK
2021-07-01,Thursday,AN_GIANG,474758,31495,29667,03622,62191,20488,35592,64383,96831,78159,95204,40535,0294,2735,8116,4659,367,79,f8ddd86f4682dbe9,https://xoso.com.vn/xsmn-01-07-2021.html,OK
2021-07-08,Thursday,AN_GIANG,942923,97593,94519,09097,36808,05008,60386,48408,40791,11262,24174,94512,3654,0941,8493,9556,239,42,29b701622d6efd1d,https://xoso.com.vn/xsmn-08-07-2021.html,OK
2021-10-28,Thursday,AN_GIANG,481554,99916,99129,28169,81825,36138,75274,38736,03338,65523,39655,97507,0000,8283,7070,0328,504,68,c59f5909bfd92890,https://xoso.com.vn/xsmn-28-10-2021.html,OK
2021-11-04,Thursday,AN_GIANG,681879,27742,56013,32437,26408,58373,21107,66993,81874,47642,28173,50720,7846,6369,8376,2771,455,96,18c015af9a734baa,https://xoso.com.vn/xsmn-04-11-2021.html,OK
