date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-08-08,Saturday,BINH_PHUOC,556479,54465,20567,23742,47173,96356,23867,76259,73728,65279,57479,15773,0247,6063,5639,4576,767,19,b17e7913d2ac888c,https://xoso.com.vn/xsmn-08-08-2020.html,OK
2020-08-15,Saturday,BINH_PHUOC,234541,21422,97705,88057,64918,24952,35523,78660,11087,02852,26551,41014,9472,2359,3894,4338,965,87,75bdb4c2fe96a912,https://xoso.com.vn/xsmn-15-08-2020.html,OK
2020-08-22,Saturday,BINH_PHUOC,455871,27602,97416,59381,58987,79925,99013,89255,10827,61934,13374,52242,8730,9964,1814,6189,497,29,5ca07398407285ca,https://xoso.com.vn/xsmn-22-08-2020.html,OK
2020-08-29,Saturday,BINH_PHUOC,118817,00062,01293,37922,54657,45337,70783,04064,91023,15387,28763,38552,7609,6993,9798,4868,244,29,2358abc1a795b206,https://xoso.com.vn/xsmn-29-08-2020.html,OK
2020-09-05,Saturday,BINH_PHUOC,460814,92608,53534,83594,57786,11459,06982,19521,09928,12111,33466,98245,9759,8124,2973,1449,191,01,abfebceed63e5681,https://xoso.com.vn/xsmn-05-09-2020.html,OK
2020-09-12,Saturday,BINH_PHUOC,733413,24440,79719,02625,90067,93426,53687,45152,41442,46067,38106,80258,6463,8604,4365,4564,726,22,5b955988b51c0899,https://xoso.com.vn/xsmn-12-09-2020.html,OK
2020-09-19,Saturday,BINH_PHUOC,916438,85678,17551,34572,53913,85145,03939,17356,04777,73677,39678,92988,1447,6866,5199,0059,558,23,9bdd42dd2d6f52fb,https://xoso.com.vn/xsmn-19-09-2020.html,OK
2020-09-26,Saturday,BINH_PHUOC,545706,39860,60415,16707,22180,98127,48867,77772,81697,10648,58397,47927,2060,4342,8122,5430,985,09,64a85f58103ac25d,https://xoso.com.vn/xsmn-26-09-2020.html,OK
2020-10-03,Saturday,BINH_PHUOC,055584,84432,33207,56836,18734,98594,38418,90688,90184,81771,12861,79968,1556,6265,5921,2457,348,12,3f1a98bb905920df,https://xoso.com.vn/xsmn-03-10-2020.html,OK
2020-10-10,Saturday,BINH_PHUOC,927913,79170,69205,18842,87146,75113,38328,72269,57178,22845,57440,18386,2386,6055,2963,3274,987,26,97401006f0499d47,https://xoso.com.vn/xsmn-10-10-2020.html,OK
2020-10-17,Saturday,BINH_PHUOC,823490,94065,14837,41228,80232,25986,99609,18311,03873,86351,63458,09424,2431,4031,0383,9160,395,95,d7d5fa983394406d,https://xoso.com.vn/xsmn-17-10-2020.html,OK
2020-10-24,Saturday,BINH_PHUOC,235998,59087,29303,90576,54504,39291,39030,77829,55398,16372,32704,81119,5568,1220,7515,0813,789,65,41b6aa863041c5f3,https://xoso.com.vn/xsmn-24-10-2020.html,OK
2020-10-31,Saturday,BINH_PHUOC,355172,27335,07781,55093,24175,19027,44778,13021,58458,73752,20961,40075,5842,5062,4542,6662,456,04,eba8c3e37c6bfc26,https://xoso.com.vn/xsmn-31-10-2020.html,OK
